region_id,centroid_x,centroid_y,Precipitation,Log Precipitation,Coal Deposits,Evaporites Deposits,Glacial Deposits,Latitude,Longitude,Abs Latitude,Squared Abs Latitude,Elevation,Sqrt Elevation,ASinh Elevation Sc50,ASinh Elevation Sc70,Dist to Shore,Sqrt Dist,ASinh Dist Sc50,ASinh Dist Sc70,Sin Angle Shore,Cos Angle Shore
124,44.49,-70.00,1.16,0.15,0.0,0.0,0.0,44.49,-70.00,44.49,1979.22,647.74,25.45,3.26,2.92,292.32,17.10,2.47,2.14,0.83,-0.55
125,50.15,-70.00,1.31,0.27,0.0,0.0,0.0,50.15,-70.00,50.15,2514.86,200.00,14.14,2.09,1.77,781.09,27.95,3.44,3.11,0.51,-0.86
126,56.60,-70.00,1.01,0.01,0.0,0.0,0.0,56.60,-70.00,56.60,3203.77,200.00,14.14,2.09,1.77,891.97,29.87,3.58,3.24,0.78,0.62
127,64.52,-70.00,0.72,-0.33,0.0,0.0,0.0,64.52,-70.00,64.52,4162.45,200.00,14.14,2.09,1.77,659.73,25.69,3.27,2.94,0.99,-0.15
128,79.48,-70.00,0.43,-0.83,0.0,0.0,0.0,79.48,-70.00,79.48,6317.11,200.00,14.14,2.09,1.77,255.03,15.97,2.33,2.00,0.81,-0.58
129,-39.34,-66.00,0.68,-0.39,0.0,0.0,0.0,-39.34,-66.00,39.34,1547.64,200.00,14.14,2.09,1.77,346.87,18.62,2.64,2.30,-1.00,0.09
130,-34.55,-66.00,0.49,-0.72,0.0,0.0,0.0,-34.55,-66.00,34.55,1193.73,200.00,14.14,2.09,1.77,326.48,18.07,2.58,2.24,-0.86,0.52
131,-30.02,-66.00,0.36,-1.03,0.0,0.0,0.0,-30.02,-66.00,30.02,901.47,1179.83,34.35,3.85,3.52,288.86,17.00,2.45,2.12,-1.00,-0.00
132,-25.70,-66.00,0.36,-1.03,0.0,1.0,0.0,-25.70,-66.00,25.70,660.40,1844.57,42.95,4.30,3.97,202.93,14.25,2.11,1.79,-0.98,-0.17
133,-21.52,-66.00,0.69,-0.37,0.0,1.0,0.0,-21.52,-66.00,21.52,463.31,1730.10,41.59,4.24,3.90,213.19,14.60,2.16,1.83,-0.97,-0.25
134,-17.47,-66.00,1.19,0.17,0.0,0.0,0.0,-17.47,-66.00,17.47,305.15,1843.36,42.93,4.30,3.96,219.91,14.83,2.19,1.86,-0.96,-0.27
135,-13.50,-66.00,1.51,0.41,0.0,0.0,0.0,-13.50,-66.00,13.50,182.29,718.17,26.80,3.36,3.02,504.85,22.47,3.01,2.67,-0.63,-0.77
136,-9.60,-66.00,1.50,0.41,0.0,0.0,0.0,-9.60,-66.00,9.60,92.15,200.00,14.14,2.09,1.77,833.30,28.87,3.51,3.17,-0.51,-0.86
137,-5.74,-66.00,2.27,0.82,1.0,0.0,0.0,-5.74,-66.00,5.74,32.98,200.00,14.14,2.09,1.77,1105.84,33.25,3.79,3.45,-0.20,0.98
138,-1.91,-66.00,3.40,1.22,1.0,0.0,0.0,-1.91,-66.00,1.91,3.65,200.00,14.14,2.09,1.77,693.86,26.34,3.32,2.99,-0.32,0.95
139,1.91,-66.00,2.95,1.08,0.0,0.0,0.0,1.91,-66.00,1.91,3.65,200.00,14.14,2.09,1.77,321.35,17.93,2.56,2.23,-0.69,0.72
140,5.74,-66.00,1.83,0.60,0.0,1.0,0.0,5.74,-66.00,5.74,32.98,531.45,23.05,3.06,2.72,114.26,10.69,1.56,1.27,-0.97,0.25
141,9.60,-66.00,0.23,-1.46,0.0,0.0,0.0,9.60,-66.00,9.60,92.15,34.01,5.83,0.64,0.47,66.67,8.17,1.10,0.85,0.00,-1.00
142,13.50,-66.00,0.32,-1.15,1.0,0.0,0.0,13.50,-66.00,13.50,182.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
143,39.34,-66.00,1.54,0.43,1.0,0.0,0.0,39.34,-66.00,39.34,1547.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,-0.77
144,44.49,-66.00,1.33,0.29,0.0,0.0,0.0,44.49,-66.00,44.49,1979.22,540.63,23.25,3.08,2.74,96.41,9.82,1.41,1.12,0.83,-0.56
145,-79.48,-62.00,0.50,-0.70,0.0,0.0,0.0,-79.48,-62.00,79.48,6317.11,200.00,14.14,2.09,1.77,393.29,19.83,2.76,2.43,0.21,0.98
146,-64.52,-62.00,0.92,-0.08,0.0,0.0,1.0,-64.52,-62.00,64.52,4162.45,581.69,24.12,3.15,2.81,108.98,10.44,1.52,1.23,0.86,-0.51
147,-34.55,-62.00,0.80,-0.23,0.0,0.0,0.0,-34.55,-62.00,34.55,1193.73,200.00,14.14,2.09,1.77,161.19,12.70,1.89,1.57,-0.00,-1.00
148,-30.02,-62.00,0.77,-0.26,0.0,1.0,0.0,-30.02,-62.00,30.02,901.47,200.00,14.14,2.09,1.77,224.57,14.99,2.21,1.88,0.87,0.50
149,-25.70,-62.00,0.69,-0.38,0.0,1.0,0.0,-25.70,-62.00,25.70,660.40,200.00,14.14,2.09,1.77,323.84,18.00,2.57,2.24,0.61,-0.80
150,-21.52,-62.00,1.00,0.00,0.0,0.0,0.0,-21.52,-62.00,21.52,463.31,224.02,14.97,2.21,1.88,621.83,24.94,3.22,2.88,-0.99,-0.10
151,-17.47,-62.00,1.32,0.28,0.0,1.0,0.0,-17.47,-62.00,17.47,305.15,240.80,15.52,2.28,1.95,638.18,25.26,3.24,2.91,-0.99,-0.11
152,-13.50,-62.00,1.39,0.33,0.0,0.0,0.0,-13.50,-62.00,13.50,182.29,200.00,14.14,2.09,1.77,813.78,28.53,3.48,3.15,-0.78,-0.63
153,-9.60,-62.00,1.58,0.45,0.0,0.0,0.0,-9.60,-62.00,9.60,92.15,200.00,14.14,2.09,1.77,1118.02,33.44,3.80,3.46,-0.67,-0.74
154,-5.74,-62.00,2.24,0.80,1.0,0.0,0.0,-5.74,-62.00,5.74,32.98,200.00,14.14,2.09,1.77,1271.81,35.66,3.93,3.59,-0.53,0.85
155,-1.91,-62.00,2.53,0.93,0.0,0.0,0.0,-1.91,-62.00,1.91,3.65,200.00,14.14,2.09,1.77,936.28,30.60,3.62,3.29,-0.71,0.70
156,1.91,-62.00,1.62,0.48,0.0,0.0,0.0,1.91,-62.00,1.91,3.65,1398.60,37.40,4.02,3.69,652.59,25.55,3.26,2.93,-0.85,0.53
157,5.74,-62.00,1.01,0.01,1.0,0.0,0.0,5.74,-62.00,5.74,32.98,1700.00,41.23,4.22,3.88,334.31,18.28,2.60,2.27,-0.66,0.75
158,50.15,-62.00,1.31,0.27,0.0,0.0,0.0,50.15,-62.00,50.15,2514.86,200.00,14.14,2.09,1.77,641.08,25.32,3.25,2.91,0.72,-0.69
159,56.60,-62.00,0.96,-0.04,0.0,0.0,0.0,56.60,-62.00,56.60,3203.77,200.00,14.14,2.09,1.77,448.06,21.17,2.89,2.56,0.92,0.39
160,64.52,-62.00,0.83,-0.18,0.0,0.0,0.0,64.52,-62.00,64.52,4162.45,200.00,14.14,2.09,1.77,295.29,17.18,2.48,2.15,0.99,-0.15
161,79.48,-62.00,0.43,-0.85,0.0,0.0,0.0,79.48,-62.00,79.48,6317.11,200.00,14.14,2.09,1.77,166.02,12.88,1.92,1.60,0.14,-0.99
162,-79.48,-58.00,0.36,-1.01,0.0,0.0,0.0,-79.48,-58.00,79.48,6317.11,200.00,14.14,2.09,1.77,386.99,19.67,2.74,2.41,-0.00,1.00
163,-34.55,-58.00,0.51,-0.68,0.0,0.0,0.0,-34.55,-58.00,34.55,1193.73,200.00,14.14,2.09,1.77,172.40,13.13,1.95,1.63,-0.00,1.00
164,-21.52,-58.00,0.98,-0.02,0.0,0.0,0.0,-21.52,-58.00,21.52,463.31,200.00,14.14,2.09,1.77,497.63,22.31,2.99,2.66,-0.00,-1.00
165,-17.47,-58.00,1.23,0.20,0.0,0.0,0.0,-17.47,-58.00,17.47,305.15,200.00,14.14,2.09,1.77,948.65,30.80,3.64,3.30,0.00,-1.00
166,-13.50,-58.00,1.50,0.40,0.0,0.0,0.0,-13.50,-58.00,13.50,182.29,200.00,14.14,2.09,1.77,1180.93,34.36,3.86,3.52,-0.90,-0.44
167,-9.60,-58.00,1.89,0.64,0.0,0.0,0.0,-9.60,-58.00,9.60,92.15,200.00,14.14,2.09,1.77,1305.32,36.13,3.96,3.62,0.77,0.64
168,-5.74,-58.00,2.40,0.88,0.0,0.0,0.0,-5.74,-58.00,5.74,32.98,200.00,14.14,2.09,1.77,1081.55,32.89,3.77,3.43,0.93,0.38
169,-1.91,-58.00,2.08,0.73,0.0,0.0,0.0,-1.91,-58.00,1.91,3.65,200.00,14.14,2.09,1.77,1000.22,31.63,3.69,3.35,1.00,-0.01
170,1.91,-58.00,2.14,0.76,0.0,0.0,0.0,1.91,-58.00,1.91,3.65,688.39,26.24,3.32,2.98,656.28,25.62,3.27,2.93,0.51,0.86
171,5.74,-58.00,1.16,0.15,1.0,0.0,0.0,5.74,-58.00,5.74,32.98,805.21,28.38,3.47,3.14,274.23,16.56,2.40,2.07,0.40,0.92
172,50.15,-58.00,1.19,0.17,0.0,0.0,0.0,50.15,-58.00,50.15,2514.86,200.00,14.14,2.09,1.77,484.57,22.01,2.97,2.63,0.32,-0.95
173,56.60,-58.00,0.71,-0.35,0.0,0.0,0.0,56.60,-58.00,56.60,3203.77,200.00,14.14,2.09,1.77,237.97,15.43,2.26,1.94,0.74,0.67
174,64.52,-58.00,0.57,-0.56,0.0,0.0,0.0,64.52,-58.00,64.52,4162.45,200.00,14.14,2.09,1.77,112.40,10.60,1.55,1.25,0.87,-0.50
175,79.48,-58.00,0.51,-0.68,0.0,0.0,0.0,79.48,-58.00,79.48,6317.11,200.00,14.14,2.09,1.77,166.02,12.88,1.92,1.60,-0.14,-0.99
176,-44.49,-54.00,0.97,-0.03,0.0,1.0,0.0,-44.49,-54.00,44.49,1979.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,-0.17
177,-39.34,-54.00,0.61,-0.49,1.0,0.0,0.0,-39.34,-54.00,39.34,1547.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,-0.82
178,-30.02,-54.00,0.62,-0.48,0.0,0.0,0.0,-30.02,-54.00,30.02,901.47,200.00,14.14,2.09,1.77,96.32,9.81,1.41,1.12,-1.00,0.02
179,-25.70,-54.00,0.78,-0.24,0.0,0.0,0.0,-25.70,-54.00,25.70,660.40,200.00,14.14,2.09,1.77,246.30,15.69,2.30,1.97,-0.80,-0.59
180,-21.52,-54.00,1.10,0.09,0.0,0.0,0.0,-21.52,-54.00,21.52,463.31,556.06,23.58,3.10,2.77,583.76,24.16,3.15,2.82,-0.51,-0.86
181,-17.47,-54.00,1.22,0.20,0.0,0.0,0.0,-17.47,-54.00,17.47,305.15,200.00,14.14,2.09,1.77,997.84,31.59,3.69,3.35,-0.30,-0.95
182,-13.50,-54.00,1.54,0.43,0.0,0.0,0.0,-13.50,-54.00,13.50,182.29,1416.75,37.64,4.04,3.70,1392.13,37.31,4.02,3.68,0.40,0.92
183,-9.60,-54.00,2.03,0.71,0.0,0.0,0.0,-9.60,-54.00,9.60,92.15,200.00,14.14,2.09,1.77,1009.74,31.78,3.70,3.36,0.55,0.83
184,-5.74,-54.00,2.43,0.89,0.0,0.0,0.0,-5.74,-54.00,5.74,32.98,200.00,14.14,2.09,1.77,693.37,26.33,3.32,2.99,0.80,0.60
185,-1.91,-54.00,2.01,0.70,0.0,0.0,0.0,-1.91,-54.00,1.91,3.65,200.00,14.14,2.09,1.77,555.74,23.57,3.10,2.77,1.00,-0.02
186,1.91,-54.00,1.56,0.45,1.0,0.0,0.0,1.91,-54.00,1.91,3.65,200.00,14.14,2.09,1.77,467.98,21.63,2.93,2.60,0.24,0.97
187,5.74,-54.00,1.07,0.06,0.0,0.0,0.0,5.74,-54.00,5.74,32.98,200.00,14.14,2.09,1.77,114.26,10.69,1.56,1.27,0.97,0.25
188,-79.48,-50.00,0.36,-1.03,0.0,0.0,0.0,-79.48,-50.00,79.48,6317.11,479.34,21.89,2.96,2.62,386.99,19.67,2.74,2.41,0.00,1.00
189,-30.02,-50.00,0.91,-0.09,0.0,0.0,0.0,-30.02,-50.00,30.02,901.47,200.00,14.14,2.09,1.77,108.47,10.41,1.52,1.22,0.00,-1.00
190,-25.70,-50.00,1.01,0.01,0.0,0.0,0.0,-25.70,-50.00,25.70,660.40,200.00,14.14,2.09,1.77,392.51,19.81,2.76,2.43,0.75,-0.66
191,-21.52,-50.00,1.29,0.26,0.0,0.0,0.0,-21.52,-50.00,21.52,463.31,200.00,14.14,2.09,1.77,562.33,23.71,3.12,2.78,0.72,-0.70
192,-17.47,-50.00,1.43,0.36,0.0,0.0,0.0,-17.47,-50.00,17.47,305.15,548.76,23.43,3.09,2.76,877.33,29.62,3.56,3.22,0.70,-0.71
193,-13.50,-50.00,1.62,0.48,0.0,0.0,0.0,-13.50,-50.00,13.50,182.29,604.52,24.59,3.19,2.85,1231.15,35.09,3.90,3.56,0.50,-0.87
194,-9.60,-50.00,2.01,0.70,0.0,0.0,0.0,-9.60,-50.00,9.60,92.15,200.00,14.14,2.09,1.77,852.24,29.19,3.53,3.19,0.13,0.99
195,-5.74,-50.00,2.48,0.91,0.0,0.0,0.0,-5.74,-50.00,5.74,32.98,200.00,14.14,2.09,1.77,430.67,20.75,2.85,2.52,0.26,0.97
196,-1.91,-50.00,2.27,0.82,0.0,0.0,0.0,-1.91,-50.00,1.91,3.65,200.00,14.14,2.09,1.77,111.57,10.56,1.54,1.25,1.00,-0.09
197,1.91,-50.00,1.95,0.67,0.0,0.0,0.0,1.91,-50.00,1.91,3.65,200.00,14.14,2.09,1.77,244.32,15.63,2.29,1.96,0.91,-0.41
198,50.15,-50.00,0.99,-0.01,0.0,0.0,0.0,50.15,-50.00,50.15,2514.86,200.00,14.14,2.09,1.77,170.04,13.04,1.94,1.62,0.82,0.57
199,79.48,-50.00,0.63,-0.47,0.0,0.0,0.0,79.48,-50.00,79.48,6317.11,200.00,14.14,2.09,1.77,255.03,15.97,2.33,2.00,-0.81,-0.58
200,-21.52,-46.00,1.19,0.17,0.0,0.0,0.0,-21.52,-46.00,21.52,463.31,229.57,15.15,2.23,1.90,263.18,16.22,2.36,2.03,0.78,-0.63
201,-17.47,-46.00,1.24,0.21,0.0,0.0,0.0,-17.47,-46.00,17.47,305.15,240.30,15.50,2.27,1.95,649.46,25.48,3.26,2.92,0.32,-0.95
202,-13.50,-46.00,1.55,0.44,0.0,0.0,0.0,-13.50,-46.00,13.50,182.29,202.01,14.21,2.10,1.78,984.08,31.37,3.67,3.34,0.98,-0.19
203,-9.60,-46.00,1.99,0.69,0.0,0.0,0.0,-9.60,-46.00,9.60,92.15,308.81,17.57,2.52,2.19,705.21,26.56,3.34,3.01,0.47,0.88
204,-5.74,-46.00,2.56,0.94,0.0,0.0,0.0,-5.74,-46.00,5.74,32.98,200.00,14.14,2.09,1.77,384.72,19.61,2.74,2.41,0.87,0.50
205,-1.91,-46.00,2.62,0.96,0.0,0.0,0.0,-1.91,-46.00,1.91,3.65,129.04,11.36,1.68,1.37,101.33,10.07,1.46,1.17,0.00,1.00
206,-79.48,-42.00,0.32,-1.13,0.0,0.0,0.0,-79.48,-42.00,79.48,6317.11,1232.88,35.11,3.90,3.56,386.99,19.67,2.74,2.41,-0.00,1.00
207,-21.52,-42.00,1.02,0.02,0.0,0.0,0.0,-21.52,-42.00,21.52,463.31,1130.49,33.62,3.81,3.48,164.05,12.81,1.90,1.59,0.00,-1.00
208,-17.47,-42.00,0.74,-0.30,0.0,0.0,0.0,-17.47,-42.00,17.47,305.15,1700.00,41.23,4.22,3.88,506.56,22.51,3.01,2.68,0.83,-0.56
209,-13.50,-42.00,0.97,-0.03,0.0,0.0,0.0,-13.50,-42.00,13.50,182.29,1700.00,41.23,4.22,3.88,564.01,23.75,3.12,2.78,0.95,-0.31
210,-9.60,-42.00,1.76,0.57,0.0,0.0,0.0,-9.60,-42.00,9.60,92.15,1382.33,37.18,4.01,3.68,632.35,25.15,3.23,2.90,-0.18,0.98
211,-5.74,-42.00,2.52,0.93,0.0,0.0,0.0,-5.74,-42.00,5.74,32.98,200.00,14.14,2.09,1.77,223.19,14.94,2.20,1.88,-0.50,0.87
212,64.52,-42.00,1.05,0.05,0.0,0.0,0.0,64.52,-42.00,64.52,4162.45,200.00,14.14,2.09,1.77,201.51,14.20,2.10,1.78,-0.97,-0.25
213,79.48,-42.00,0.42,-0.88,0.0,0.0,0.0,79.48,-42.00,79.48,6317.11,200.00,14.14,2.09,1.77,402.23,20.06,2.78,2.45,-0.96,-0.27
214,-79.48,-38.00,0.33,-1.10,0.0,0.0,0.0,-79.48,-38.00,79.48,6317.11,1700.00,41.23,4.22,3.88,398.12,19.95,2.77,2.44,-0.27,0.96
215,-17.47,-38.00,1.13,0.12,0.0,0.0,0.0,-17.47,-38.00,17.47,305.15,255.53,15.99,2.33,2.01,118.30,10.88,1.60,1.30,0.90,0.44
216,-13.50,-38.00,1.43,0.36,0.0,0.0,0.0,-13.50,-38.00,13.50,182.29,721.60,26.86,3.36,3.03,198.44,14.09,2.09,1.76,0.54,-0.84
217,-9.60,-38.00,1.32,0.28,0.0,0.0,0.0,-9.60,-38.00,9.60,92.15,1294.16,35.97,3.95,3.61,344.90,18.57,2.63,2.30,0.63,-0.78
218,-5.74,-38.00,2.17,0.78,0.0,0.0,0.0,-5.74,-38.00,5.74,32.98,496.60,22.28,2.99,2.66,236.30,15.37,2.26,1.93,0.94,0.35
219,64.52,-38.00,0.76,-0.28,0.0,0.0,0.0,64.52,-38.00,64.52,4162.45,200.00,14.14,2.09,1.77,295.29,17.18,2.48,2.15,0.99,-0.15
220,79.48,-38.00,0.56,-0.57,0.0,0.0,0.0,79.48,-38.00,79.48,6317.11,200.00,14.14,2.09,1.77,481.53,21.94,2.96,2.63,-0.99,-0.16
221,-5.74,-34.00,2.38,0.87,0.0,0.0,0.0,-5.74,-34.00,5.74,32.98,272.82,16.52,2.40,2.07,82.55,9.09,1.28,1.00,-0.00,1.00
222,-79.48,-30.00,0.33,-1.11,0.0,0.0,0.0,-79.48,-30.00,79.48,6317.11,486.62,22.06,2.97,2.64,477.68,21.86,2.95,2.62,-0.67,0.74
223,64.52,-30.00,0.70,-0.36,0.0,0.0,0.0,64.52,-30.00,64.52,4162.45,0.00,0.00,0.00,0.00,57.49,7.58,0.98,0.75,-0.00,-1.00
224,79.48,-30.00,0.53,-0.63,0.0,0.0,0.0,79.48,-30.00,79.48,6317.11,200.00,14.14,2.09,1.77,446.66,21.13,2.89,2.55,0.39,0.92
225,-79.48,-22.00,0.36,-1.01,0.0,0.0,0.0,-79.48,-22.00,79.48,6317.11,200.00,14.14,2.09,1.77,605.17,24.60,3.19,2.85,-0.87,0.49
226,64.52,-22.00,0.70,-0.35,0.0,0.0,0.0,64.52,-22.00,64.52,4162.45,0.00,0.00,0.00,0.00,57.49,7.58,0.98,0.75,0.00,-1.00
227,79.48,-22.00,0.42,-0.87,0.0,0.0,0.0,79.48,-22.00,79.48,6317.11,200.00,14.14,2.09,1.77,385.77,19.64,2.74,2.41,0.60,0.80
228,-79.48,-18.00,0.35,-1.04,0.0,0.0,0.0,-79.48,-18.00,79.48,6317.11,200.00,14.14,2.09,1.77,678.34,26.04,3.30,2.97,-0.93,0.38
229,64.52,-18.00,0.70,-0.36,0.0,0.0,0.0,64.52,-18.00,64.52,4162.45,0.00,0.00,0.00,0.00,164.90,12.84,1.91,1.59,-0.00,1.00
230,79.48,-18.00,0.42,-0.87,0.0,0.0,0.0,79.48,-18.00,79.48,6317.11,200.00,14.14,2.09,1.77,341.20,18.47,2.62,2.29,0.50,0.87
231,9.60,-14.00,1.84,0.61,1.0,0.0,0.0,9.60,-14.00,9.60,92.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.93,-0.38
232,13.50,-14.00,1.16,0.15,0.0,0.0,0.0,13.50,-14.00,13.50,182.29,200.00,14.14,2.09,1.77,223.53,14.95,2.20,1.88,-0.97,-0.25
233,17.47,-14.00,0.50,-0.69,0.0,0.0,0.0,17.47,-14.00,17.47,305.15,200.00,14.14,2.09,1.77,322.84,17.97,2.56,2.23,-0.99,-0.15
234,21.52,-14.00,0.27,-1.32,0.0,0.0,0.0,21.52,-14.00,21.52,463.31,200.00,14.14,2.09,1.77,263.18,16.22,2.36,2.03,-0.78,0.63
235,-79.48,-10.00,0.37,-0.99,0.0,0.0,0.0,-79.48,-10.00,79.48,6317.11,200.00,14.14,2.09,1.77,786.27,28.04,3.45,3.11,-0.77,0.64
236,5.74,-10.00,2.23,0.80,0.0,0.0,0.0,5.74,-10.00,5.74,32.98,1442.58,37.98,4.06,3.72,223.19,14.94,2.20,1.88,-0.50,-0.87
237,9.60,-10.00,1.63,0.49,0.0,0.0,0.0,9.60,-10.00,9.60,92.15,768.67,27.72,3.43,3.09,440.54,20.99,2.87,2.54,-0.99,0.11
238,13.50,-10.00,1.21,0.19,0.0,0.0,0.0,13.50,-10.00,13.50,182.29,200.00,14.14,2.09,1.77,584.08,24.17,3.15,2.82,-0.75,-0.66
239,17.47,-10.00,0.56,-0.58,0.0,0.0,0.0,17.47,-10.00,17.47,305.15,200.00,14.14,2.09,1.77,743.68,27.27,3.39,3.06,-1.00,0.10
240,21.52,-10.00,0.29,-1.23,0.0,0.0,0.0,21.52,-10.00,21.52,463.31,200.00,14.14,2.09,1.77,583.76,24.16,3.15,2.82,-0.51,0.86
241,25.70,-10.00,0.12,-2.15,0.0,0.0,0.0,25.70,-10.00,25.70,660.40,200.00,14.14,2.09,1.77,246.30,15.69,2.30,1.97,-0.80,0.59
242,30.02,-10.00,0.09,-2.38,0.0,0.0,0.0,30.02,-10.00,30.02,901.47,200.00,14.14,2.09,1.77,96.32,9.81,1.41,1.12,-1.00,-0.02
243,39.34,-10.00,0.42,-0.88,1.0,0.0,0.0,39.34,-10.00,39.34,1547.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.92,0.40
244,79.48,-10.00,0.40,-0.92,0.0,0.0,0.0,79.48,-10.00,79.48,6317.11,200.00,14.14,2.09,1.77,225.01,15.00,2.21,1.88,0.94,0.35
245,5.74,-6.00,1.80,0.59,0.0,0.0,0.0,5.74,-6.00,5.74,32.98,679.95,26.08,3.30,2.97,193.75,13.92,2.06,1.74,-0.00,-1.00
246,9.60,-6.00,1.55,0.44,0.0,0.0,0.0,9.60,-6.00,9.60,92.15,848.08,29.12,3.52,3.19,622.65,24.95,3.22,2.88,-0.00,-1.00
247,13.50,-6.00,1.20,0.18,0.0,0.0,0.0,13.50,-6.00,13.50,182.29,200.00,14.14,2.09,1.77,953.82,30.88,3.64,3.31,-0.92,-0.39
248,17.47,-6.00,0.59,-0.53,0.0,0.0,0.0,17.47,-6.00,17.47,305.15,200.00,14.14,2.09,1.77,1166.35,34.15,3.84,3.51,-1.00,0.08
249,21.52,-6.00,0.29,-1.23,0.0,0.0,0.0,21.52,-6.00,21.52,463.31,200.00,14.14,2.09,1.77,860.30,29.33,3.54,3.20,-0.69,0.72
