region_id,centroid_x,centroid_y,Precipitation,Log10 Precipitation,Coal Deposits,Evaporites Deposits,Glacial Deposits,Latitude,Longitude,Abs Latitude,Elevation,Sqrt Elevation,ASinh Elevation Sc50,Dist to Shore,Sqrt Dist,ASinh Dist Sc50,Sin Angle Shore,Cos Angle Shore
1,-52.75,-178.75,1.47,0.17,1,0,0,-52.75,-178.75,52.75,0,0,0,0,0,0,-0.81,0.58
2,-48.63,-176.24,1.62,0.21,1,0,0,-48.63,-176.24,48.63,0,0,0,0,0,0,-0.85,0.52
3,-44.82,-176.24,2.07,0.32,1,0,0,-44.82,-176.24,44.82,0,0,0,0,0,0,-0.75,0.67
4,-48.63,-173.73,2.22,0.35,1,0,0,-48.63,-173.73,48.63,0,0,0,0,0,0,-0.81,0.59
5,69.02,-173.73,1.28,0.11,1,0,0,69.02,-173.73,69.02,200,14.14,2.09,70.2,8.38,1.14,0.07,-1
6,-48.63,-171.22,2.17,0.34,1,0,0,-48.63,-171.22,48.63,0,0,0,0,0,0,-0.74,0.67
7,-48.63,-168.71,1.13,0.05,1,0,0,-48.63,-168.71,48.63,0,0,0,0,0,0,-0.77,0.64
8,69.02,-158.67,1.02,0.01,1,0,0,69.02,-158.67,69.02,200,14.14,2.09,474.23,21.78,2.95,-0.83,-0.56
9,62.55,-126.04,1.36,0.13,1,0,0,62.55,-126.04,62.55,597.74,24.45,3.18,0,0,0,-0.81,0.58
10,62.55,-118.51,2.8,0.45,1,0,0,62.55,-118.51,62.55,3400,58.31,4.91,322.94,17.97,2.56,-0.62,-0.79
11,69.02,-118.51,1.55,0.19,1,0,0,69.02,-118.51,69.02,3378.75,58.13,4.91,617.37,24.85,3.21,-0.3,0.95
12,62.55,-116,3.02,0.48,1,0,0,62.55,-116,62.55,3355.68,57.93,4.9,416.51,20.41,2.82,-0.81,-0.58
13,57.32,-108.47,2.38,0.38,1,0,0,57.32,-108.47,57.32,3011.37,54.88,4.79,500.47,22.37,3,-0.75,-0.67
14,62.55,-108.47,2.08,0.32,1,0,0,62.55,-108.47,62.55,200,14.14,2.09,770.35,27.76,3.43,-0.97,-0.23
15,69.02,-108.47,1.6,0.21,1,0,0,69.02,-108.47,69.02,200,14.14,2.09,804.92,28.37,3.47,-0.6,0.8
16,37.87,-103.45,0.22,-0.66,1,0,0,37.87,-103.45,37.87,1056.83,32.51,3.74,445.11,21.1,2.88,-0.99,-0.16
17,41.25,-103.45,0.75,-0.12,1,0,0,41.25,-103.45,41.25,400,20,2.78,556.37,23.59,3.1,-0.92,-0.39
18,44.82,-103.45,0.78,-0.11,1,0,0,44.82,-103.45,44.82,2649.99,51.48,4.66,582.29,24.13,3.15,-0.96,-0.28
19,62.55,-103.45,1.47,0.17,1,0,0,62.55,-103.45,62.55,200,14.14,2.09,1022.66,31.98,3.71,-0.97,-0.23
20,37.87,-100.94,0.35,-0.46,1,0,0,37.87,-100.94,37.87,1174.07,34.26,3.85,663.89,25.77,3.28,-1,-0.08
21,48.63,-100.94,1.71,0.23,1,0,0,48.63,-100.94,48.63,516.24,22.72,3.03,830.17,28.81,3.5,-0.99,0.15
22,52.75,-100.94,1.56,0.19,1,0,0,52.75,-100.94,52.75,373.64,19.33,2.71,822.72,28.68,3.49,-0.99,0.14
23,62.55,-100.94,1.79,0.25,1,0,0,62.55,-100.94,62.55,200,14.14,2.09,1148.72,33.89,3.83,-0.99,-0.17
24,34.64,-98.43,0.16,-0.79,0,1,0,34.64,-98.43,34.64,2724.5,52.2,4.69,758.67,27.54,3.41,-0.96,-0.29
25,44.82,-98.43,0.42,-0.37,1,0,0,44.82,-98.43,44.82,624.74,24.99,3.22,970.69,31.16,3.66,-0.99,-0.12
26,48.63,-98.43,1.16,0.06,1,0,0,48.63,-98.43,48.63,200,14.14,2.09,1012.64,31.82,3.7,-0.99,0.15
27,52.75,-98.43,0.98,-0.01,1,0,0,52.75,-98.43,52.75,200,14.14,2.09,989.87,31.46,3.68,-0.99,0.15
28,62.55,-98.43,1.52,0.18,1,0,0,62.55,-98.43,62.55,200,14.14,2.09,1276.05,35.72,3.93,-0.99,-0.12
29,31.53,-95.92,0.21,-0.68,0,1,0,31.53,-95.92,31.53,2717.26,52.13,4.69,522.63,22.86,3.04,1,-0.08
30,34.64,-95.92,0.34,-0.47,1,0,0,34.64,-95.92,34.64,1066.04,32.65,3.75,650.18,25.5,3.26,0.8,-0.6
31,41.25,-95.92,0.35,-0.45,1,1,0,41.25,-95.92,41.25,200,14.14,2.09,1099.21,33.15,3.78,0.71,-0.7
32,48.63,-95.92,1.21,0.08,1,0,0,48.63,-95.92,48.63,200,14.14,2.09,1192.49,34.53,3.87,-0.97,0.25
33,44.82,-93.41,0.64,-0.2,1,0,0,44.82,-93.41,44.82,200,14.14,2.09,1287.61,35.88,3.94,0.57,-0.82
34,41.25,-90.9,0.72,-0.14,0,1,0,41.25,-90.9,41.25,200,14.14,2.09,845.88,29.08,3.52,0.59,-0.81
35,44.82,-90.9,0.4,-0.4,1,0,0,44.82,-90.9,44.82,200,14.14,2.09,1189.04,34.48,3.86,0.42,-0.91
36,41.25,-88.39,0.43,-0.37,1,0,0,41.25,-88.39,41.25,200,14.14,2.09,743.97,27.28,3.39,0.37,-0.93
37,44.82,-88.39,0.43,-0.37,1,0,0,44.82,-88.39,44.82,200,14.14,2.09,1122.73,33.51,3.81,0.24,-0.97
38,41.25,-85.88,0.53,-0.27,0,1,0,41.25,-85.88,41.25,200,14.14,2.09,698.27,26.42,3.33,0.06,-1
39,25.59,-83.37,0.45,-0.35,1,1,0,25.59,-83.37,25.59,0,0,0,0,0,0,0.95,0.3
40,41.25,-83.37,0.48,-0.32,1,1,0,41.25,-83.37,41.25,200,14.14,2.09,613.1,24.76,3.2,0.29,-0.96
41,25.59,-80.86,0.37,-0.43,1,0,0,25.59,-80.86,25.59,0,0,0,0,0,0,0.24,0.97
42,28.52,-80.86,0.46,-0.34,1,0,0,28.52,-80.86,28.52,0,0,0,0,0,0,-0.56,-0.83
43,28.52,-78.35,0.47,-0.33,1,0,0,28.52,-78.35,28.52,0,0,0,0,0,0,-0.28,-0.96
44,28.52,-75.84,0.42,-0.37,1,0,0,28.52,-75.84,28.52,0,0,0,0,0,0,-0.06,-1
45,31.53,-75.84,0.58,-0.24,1,0,0,31.53,-75.84,31.53,0,0,0,0,0,0,-0.14,-0.99
46,17.19,-73.33,0.29,-0.53,0,1,0,17.19,-73.33,17.19,0,0,0,0,0,0,1,-0.02
47,28.52,-73.33,0.5,-0.3,1,0,0,28.52,-73.33,28.52,0,0,0,0,0,0,0.31,-0.95
48,31.53,-73.33,0.67,-0.17,1,0,0,31.53,-73.33,31.53,0,0,0,0,0,0,0.59,-0.81
49,11.81,-70.82,0.33,-0.48,1,1,0,11.81,-70.82,11.81,0,0,0,0,0,0,-0.63,0.78
50,28.52,-70.82,0.68,-0.17,1,0,0,28.52,-70.82,28.52,0,0,0,0,0,0,0.2,-0.98
51,31.53,-70.82,0.77,-0.11,1,0,0,31.53,-70.82,31.53,0,0,0,0,0,0,0.36,-0.93
52,28.52,-68.31,0.77,-0.11,1,0,0,28.52,-68.31,28.52,0,0,0,0,0,0,0.46,-0.89
53,17.19,-65.8,0.25,-0.6,0,1,0,17.19,-65.8,17.19,0,0,0,0,0,0,-0.2,0.98
54,25.59,-65.8,0.49,-0.31,1,0,0,25.59,-65.8,25.59,0,0,0,0,0,0,0.27,-0.96
55,28.52,-65.8,0.71,-0.15,1,1,0,28.52,-65.8,28.52,0,0,0,0,0,0,0.37,-0.93
56,-6.53,-63.29,1.58,0.2,1,0,0,-6.53,-63.29,6.53,200,14.14,2.09,801.49,28.31,3.47,-0.86,-0.52
57,-1.3,-63.29,1.19,0.08,1,0,0,-1.3,-63.29,1.3,200,14.14,2.09,733.83,27.09,3.38,-0.95,0.32
58,-62.55,-60.78,1.97,0.29,1,0,0,-62.55,-60.78,62.55,0,0,0,58.23,7.63,0.99,-0.18,0.98
59,-44.82,-60.78,2.08,0.32,1,0,0,-44.82,-60.78,44.82,717.92,26.79,3.36,297.54,17.25,2.48,-0.99,-0.17
60,14.48,-60.78,0.27,-0.57,0,1,0,14.48,-60.78,14.48,0,0,0,0,0,0,0.7,0.71
61,-57.32,-58.27,1.15,0.06,1,0,0,-57.32,-58.27,57.32,0,0,0,0,0,0,0.39,-0.92
62,-52.75,-58.27,0.98,-0.01,1,0,0,-52.75,-58.27,52.75,0,0,0,0,0,0,0.94,0.34
63,-3.91,-58.27,1.59,0.2,1,0,0,-3.91,-58.27,3.91,200,14.14,2.09,1357.95,36.85,4,-0.92,0.38
64,-1.3,-58.27,1.18,0.07,1,0,0,-1.3,-58.27,1.3,200,14.14,2.09,1125.01,33.54,3.81,0.07,1
65,1.3,-58.27,0.87,-0.06,1,0,0,1.3,-58.27,1.3,200,14.14,2.09,836.27,28.92,3.51,0.09,1
66,-62.55,-55.76,1.35,0.13,1,0,0,-62.55,-55.76,62.55,0,0,0,0,0,0,0.96,0.27
67,-57.32,-55.76,0.91,-0.04,1,0,0,-57.32,-55.76,57.32,0,0,0,0,0,0,0.68,-0.74
68,1.3,-55.76,0.48,-0.32,1,0,0,1.3,-55.76,1.3,200,14.14,2.09,833.07,28.86,3.51,0.03,1
69,-34.64,-53.25,1.07,0.03,0,1,0,-34.64,-53.25,34.64,200,14.14,2.09,402.21,20.06,2.78,0.16,-0.99
70,-31.53,-53.25,0.94,-0.03,0,1,0,-31.53,-53.25,31.53,200,14.14,2.09,745.59,27.31,3.4,0.09,-1
71,-3.91,-45.72,0.63,-0.2,1,0,0,-3.91,-45.72,3.91,200,14.14,2.09,400.9,20.02,2.78,0.88,0.48
72,69.02,-45.72,1.05,0.02,1,0,0,69.02,-45.72,69.02,184.56,13.59,2.02,44.28,6.65,0.8,0.71,-0.71
73,-44.82,-43.21,0.53,-0.28,0,1,0,-44.82,-43.21,44.82,0,0,0,0,0,0,0.54,-0.84
74,-3.91,-43.21,0.59,-0.23,1,0,0,-3.91,-43.21,3.91,200,14.14,2.09,205.05,14.32,2.12,0.36,0.93
75,48.63,-40.7,0.86,-0.07,1,0,0,48.63,-40.7,48.63,200,14.14,2.09,96.63,9.83,1.41,0.99,0.1
76,-11.81,-38.19,1.45,0.16,1,0,0,-11.81,-38.19,11.81,200,14.14,2.09,871.76,29.53,3.55,0.95,-0.31
77,-34.64,-35.68,1.11,0.05,0,1,0,-34.64,-35.68,34.64,0,0,0,0,0,0,0.93,-0.37
78,57.32,-33.17,1.99,0.3,1,0,0,57.32,-33.17,57.32,0,0,0,0,0,0,-0.76,-0.64
79,-31.53,-28.15,0.35,-0.46,1,0,0,-31.53,-28.15,31.53,0,0,0,0,0,0,0.96,-0.27
80,6.53,-15.6,0.77,-0.11,1,0,0,6.53,-15.6,6.53,124,11.14,1.64,82.94,9.11,1.28,0.2,-0.98
81,-1.3,-13.09,1.92,0.28,1,0,0,-1.3,-13.09,1.3,0,0,0,0,0,0,-0.37,-0.93
82,6.53,-13.09,0.82,-0.09,1,0,0,6.53,-13.09,6.53,773.41,27.81,3.43,273.07,16.52,2.4,-0.96,-0.3
83,9.16,-13.09,1.02,0.01,1,0,0,9.16,-13.09,9.16,200,14.14,2.09,394.99,19.87,2.76,-0.93,-0.37
84,44.82,-13.09,0.85,-0.07,1,0,0,44.82,-13.09,44.82,0,0,0,0,0,0,-0.8,0.61
85,52.75,-10.58,1.11,0.05,1,0,0,52.75,-10.58,52.75,140,11.83,1.75,46.61,6.83,0.83,-0.98,0.22
86,22.74,-5.56,0.66,-0.18,0,1,0,22.74,-5.56,22.74,200,14.14,2.09,635.6,25.21,3.24,-0.71,0.71
87,31.53,-5.56,0.16,-0.8,0,1,0,31.53,-5.56,31.53,0,0,0,0,0,0,-0.46,0.89
88,34.64,-5.56,0.26,-0.58,0,1,0,34.64,-5.56,34.64,0,0,0,0,0,0,0.72,-0.69
89,44.82,-5.56,0.75,-0.12,1,0,0,44.82,-5.56,44.82,0,0,0,0,0,0,-0.67,-0.74
90,52.75,-5.56,1.1,0.04,1,0,0,52.75,-5.56,52.75,200,14.14,2.09,276.37,16.62,2.41,-0.88,0.47
91,19.94,-3.05,0.77,-0.11,0,1,0,19.94,-3.05,19.94,200,14.14,2.09,1040.15,32.25,3.73,-0.67,0.74
92,22.74,-3.05,0.58,-0.23,0,1,0,22.74,-3.05,22.74,200,14.14,2.09,818.5,28.61,3.49,-0.72,0.69
93,34.64,-3.05,0.25,-0.61,1,1,0,34.64,-3.05,34.64,0,0,0,0,0,0,-0.01,-1
94,37.87,-3.05,0.15,-0.81,1,0,0,37.87,-3.05,37.87,497.07,22.29,2.99,160.01,12.65,1.88,0.59,-0.81
95,41.25,-3.05,0.36,-0.45,1,1,0,41.25,-3.05,41.25,246.41,15.7,2.3,0,0,0,-0.12,0.99
96,44.82,-3.05,0.5,-0.3,1,1,0,44.82,-3.05,44.82,0,0,0,0,0,0,0.06,-1
97,52.75,-3.05,1.27,0.1,1,0,0,52.75,-3.05,52.75,200,14.14,2.09,280.85,16.76,2.43,0.87,0.49
98,69.02,-3.05,0.74,-0.13,1,0,0,69.02,-3.05,69.02,0,0,0,38.61,6.21,0.71,0.82,0.57
99,25.59,-0.54,0.4,-0.4,0,1,0,25.59,-0.54,25.59,200,14.14,2.09,776.34,27.86,3.44,0.07,1
100,34.64,-0.54,0.29,-0.54,0,1,0,34.64,-0.54,34.64,0,0,0,0,0,0,0.68,-0.73
101,37.87,-0.54,0.33,-0.49,1,1,0,37.87,-0.54,37.87,519.88,22.8,3.04,135.65,11.65,1.72,0.99,-0.16
102,41.25,-0.54,0.39,-0.41,0,1,0,41.25,-0.54,41.25,617.78,24.86,3.21,125.92,11.22,1.65,-0.91,0.41
103,44.82,-0.54,0.45,-0.34,1,0,0,44.82,-0.54,44.82,172,13.11,1.95,47.99,6.93,0.85,-0.97,0.23
104,-1.3,1.97,1.9,0.28,1,0,0,-1.3,1.97,1.3,0,0,0,0,0,0,-0.81,-0.58
105,3.91,1.97,3.13,0.49,1,0,0,3.91,1.97,3.91,200,14.14,2.09,270.03,16.43,2.39,-0.2,-0.98
106,34.64,1.97,0.19,-0.71,1,1,0,34.64,1.97,34.64,0,0,0,0,0,0,0,1
107,37.87,1.97,0.42,-0.38,0,1,0,37.87,1.97,37.87,0,0,0,0,0,0,0.7,-0.72
108,44.82,1.97,0.52,-0.28,1,0,0,44.82,1.97,44.82,200,14.14,2.09,236.34,15.37,2.26,-0.05,1
109,48.63,1.97,0.8,-0.1,1,0,0,48.63,1.97,48.63,200,14.14,2.09,76.93,8.77,1.22,-0.15,-0.99
110,3.91,4.48,2.98,0.47,1,0,0,3.91,4.48,3.91,200,14.14,2.09,346.61,18.62,2.63,-0.64,-0.77
111,19.94,4.48,0.88,-0.06,0,1,0,19.94,4.48,19.94,200,14.14,2.09,1076.97,32.82,3.76,0.88,0.48
112,34.64,4.48,0.21,-0.68,1,0,0,34.64,4.48,34.64,0,0,0,0,0,0,0.14,-0.99
113,37.87,4.48,0.61,-0.22,1,0,0,37.87,4.48,37.87,187.73,13.7,2.03,0,0,0,0.88,0.47
114,41.25,4.48,0.55,-0.26,1,1,0,41.25,4.48,41.25,630.3,25.11,3.23,213.25,14.6,2.16,0.51,0.86
115,44.82,4.48,0.67,-0.17,1,0,0,44.82,4.48,44.82,200,14.14,2.09,99.83,9.99,1.44,0.32,-0.95
116,-1.3,6.99,1.64,0.21,1,0,0,-1.3,6.99,1.3,509.39,22.57,3.02,174.36,13.2,1.96,-0.99,-0.14
117,14.48,6.99,1.99,0.3,1,0,0,14.48,6.99,14.48,200,14.14,2.09,1198.3,34.62,3.87,0.76,0.65
118,25.59,6.99,0.49,-0.31,0,1,0,25.59,6.99,25.59,200,14.14,2.09,571.88,23.91,3.13,0.66,0.75
119,44.82,6.99,0.68,-0.17,1,0,0,44.82,6.99,44.82,350.27,18.72,2.64,93.3,9.66,1.38,-0.1,-1
120,1.3,9.5,2.23,0.35,1,0,0,1.3,9.5,1.3,200,14.14,2.09,550.36,23.46,3.09,-0.82,-0.57
121,22.74,9.5,0.77,-0.12,0,1,0,22.74,9.5,22.74,200,14.14,2.09,472.92,21.75,2.94,0.92,0.4
122,25.59,9.5,0.47,-0.33,0,1,0,25.59,9.5,25.59,200,14.14,2.09,432.41,20.79,2.85,1,-0.04
123,31.53,9.5,0.24,-0.62,1,0,0,31.53,9.5,31.53,0,0,0,0,0,0,0.98,0.19
124,37.87,9.5,0.42,-0.37,1,0,0,37.87,9.5,37.87,0,0,0,0,0,0,0.93,-0.36
125,41.25,9.5,0.74,-0.13,1,0,0,41.25,9.5,41.25,0,0,0,0,0,0,0.98,-0.2
126,44.82,9.5,0.71,-0.15,1,0,0,44.82,9.5,44.82,986.89,31.41,3.68,94.91,9.74,1.4,0.32,-0.95
127,48.63,9.5,0.76,-0.12,1,0,0,48.63,9.5,48.63,200,14.14,2.09,131.79,11.48,1.7,-0.95,0.32
128,6.53,12.01,1.96,0.29,1,0,0,6.53,12.01,6.53,417.96,20.44,2.82,1147.16,33.87,3.83,-0.73,-0.68
129,22.74,12.01,0.92,-0.04,0,1,0,22.74,12.01,22.74,200,14.14,2.09,256.17,16.01,2.34,0.7,0.71
130,37.87,12.01,0.37,-0.43,1,0,0,37.87,12.01,37.87,0,0,0,0,0,0,0.98,-0.21
131,34.64,14.52,0.28,-0.55,1,0,0,34.64,14.52,34.64,0,0,0,0,0,0,0.84,0.54
132,37.87,14.52,0.37,-0.43,1,0,0,37.87,14.52,37.87,0,0,0,0,0,0,-0.92,-0.39
133,41.25,14.52,0.45,-0.35,1,0,0,41.25,14.52,41.25,0,0,0,0,0,0,0.12,-0.99
134,48.63,14.52,0.87,-0.06,1,0,0,48.63,14.52,48.63,200,14.14,2.09,166.54,12.91,1.92,-0.32,0.95
135,19.94,17.03,1.06,0.03,0,1,0,19.94,17.03,19.94,200,14.14,2.09,157.91,12.57,1.87,-0.2,0.98
136,34.64,17.03,0.27,-0.57,1,0,0,34.64,17.03,34.64,0,0,0,0,0,0,-0.62,-0.78
137,37.87,17.03,0.43,-0.37,1,0,0,37.87,17.03,37.87,0,0,0,0,0,0,-0.8,-0.6
138,41.25,17.03,0.58,-0.23,0,1,0,41.25,17.03,41.25,39.77,6.31,0.73,0,0,0,-0.54,-0.84
139,31.53,19.54,0.39,-0.41,1,0,0,31.53,19.54,31.53,0,0,0,0,0,0,-0.17,-0.99
140,34.64,19.54,0.28,-0.55,1,0,0,34.64,19.54,34.64,41.26,6.42,0.75,0,0,0,-0.29,-0.96
